Timestamp,Name,Location,Price
546360,Alcazar_Lucas,Hallowed Grounds,84.44
546360,Ovan_Bertrand,Coffee Cameleon,9.1
546420,Onda_Marin,Hallowed Grounds,7.88
546480,Cocinaro_Hideki,Hallowed Grounds,18.97
546540,Bergen_Linnea,Coffee Cameleon,27.66
546600,Mies Haber_Ruscella,Brew've Been Served,4.39
546600,Orilla_Kare,Hallowed Grounds,9.61
546720,Mies_Minke,Brew've Been Served,3.0
546840,Herrero_Kanon,Brew've Been Served,11.92
546900,Lagos_Varja,Brew've Been Served,69.06
546960,Tempestad_Brand,Brew've Been Served,98.53
547020,Ribera_Anda,Hallowed Grounds,10.33
547080,Coginian_Dante,Brew've Been Served,17.4
547200,Bramar_Mat,Brew've Been Served,11.91
547200,Nubarron_Adra,Coffee Cameleon,11.55
547260,Forluniau_Carla,Coffee Cameleon,52.44
547260,Frente_Birgitta,Hallowed Grounds,9.92
547260,Pantanal_Rachel,Hallowed Grounds,68.42
547320,Osvaldo_Hennie,Brew've Been Served,14.49
547560,Ferro_Inga,Brew've Been Served,3.03
547740,Lagos_Linda,Brew've Been Served,15.66
548280,Resumir_Felix,Brew've Been Served,47.74
551820,Hawelon_Benito,Abila Airport,3840.37
554700,Hawelon_Benito,Stewart and Sons Fabrication,1200.9
555060,Morluniau_Cecilia,Nationwide Refinery,1347.36
559860,Morluniau_Cecilia,Stewart and Sons Fabrication,1843.33
560340,Morlun_Valeria,Nationwide Refinery,1562.66
561600,Awelon_Varro,Coffee Shack,16.63
561600,Azada_Lars,Bean There Done That,51.25
561600,Barranco_Ingrid,Brewed Awakenings,12.17
561600,Baza_Isak,Jack's Magical Beans,23.68
561600,Bodrogi_Loreto,Brewed Awakenings,64.84
561600,Borrasca_Isande,Brewed Awakenings,71.59
561600,Calzas_Axel,Bean There Done That,53.89
561600,Campo-Corrente_Ada,Brewed Awakenings,6.72
561600,Cazar_Gustav,Bean There Done That,8.03
561600,Frente_Vira,Bean There Done That,46.25
561600,Orilla_Elsa,Jack's Magical Beans,18.77
561600,Strum_Orhan,Jack's Magical Beans,19.61
561600,Vasco-Pais_Willem,Jack's Magical Beans,69.84
561720,Hawelon_Benito,Nationwide Refinery,1071.04
563340,Mies_Henk,Abila Airport,124.89
565680,Morlun_Valeria,Katerinas Café,59.07
565980,Strum_Orhan,Guy's Gyros,29.57
566400,Azada_Lars,Abila Zacharo,13.52
566400,Campo-Corrente_Ada,Gelatogalore,35.06
566400,Vann_Isia,Guy's Gyros,38.56
566640,Herrero_Kanon,Kalami Kafenion,45.05
566640,Mies Haber_Ruscella,Kalami Kafenion,11.64
566700,Baza_Isak,Abila Zacharo,82.25
566940,Nubarron_Adra,Ouzeri Elian,29.1
567000,Onda_Marin,Gelatogalore,51.64
567120,Bramar_Mat,Ouzeri Elian,28.37
567180,Barranco_Ingrid,Abila Zacharo,52.72
567180,Bergen_Linnea,Gelatogalore,34.04
567180,Calixto_Nils,Katerinas Café,22.27
567180,Fusil_Stenig,Guy's Gyros,11.31
567180,Vann_Edvard,Kalami Kafenion,18.06
567240,Frente_Vira,Ouzeri Elian,64.84
567300,Vasco-Pais_Willem,Gelatogalore,8.98
567420,Alcazar_Lucas,Gelatogalore,21.52
567540,Osvaldo_Hennie,Gelatogalore,17.21
567660,Lagos_Varja,Katerinas Café,51.41
567660,Tempestad_Brand,Abila Zacharo,17.81
567720,Lais_Cornelia,Ouzeri Elian,97.71
567840,Forluniau_Carla,Abila Zacharo,32.4
567900,Calzas_Axel,Kalami Kafenion,22.83
567960,Balas_Felix,Guy's Gyros,10.11
567960,Cocinaro_Hideki,Kalami Kafenion,22.14
568140,Pantanal_Rachel,Gelatogalore,36.5
568200,Lagos_Linda,Ouzeri Elian,21.85
568320,Dedos_Lidelse,Gelatogalore,71.77
568380,Bodrogi_Loreto,Hippokampos,51.69
568440,Ovan_Bertrand,Gelatogalore,88.97
568500,Ferro_Inga,Abila Zacharo,65.9
568560,Cazar_Gustav,Ouzeri Elian,16.2
568620,Coginian_Dante,Katerinas Café,37.44
568620,Ribera_Anda,Gelatogalore,15.4
568800,Orilla_Kare,Hippokampos,76.11
569220,Mies_Minke,Katerinas Café,10.9
569340,Frente_Birgitta,Guy's Gyros,12.57
569340,Resumir_Felix,Ouzeri Elian,59.51
569460,Arpa_Emile,Hippokampos,37.57
569760,Scozzese_Dylan,Abila Scrapyard,2149.28
569940,Nant_Irene,Kronos Pipe and Irrigation,3920.82
570840,Morlun_Valeria,Carlyle Chemical Inc.,4803.13
572580,Scozzese_Dylan,Stewart and Sons Fabrication,962.2
573600,Nant_Irene,Maximum Iron and Steel,3207.31
574860,Mies_Henk,Abila Airport,3411.29
577440,Scozzese_Dylan,Nationwide Refinery,889.58
589500,Ferro_Inga,Guy's Gyros,14.87
589680,Lagos_Varja,Guy's Gyros,31.23
590460,Calzas_Axel,Hippokampos,20.17
590520,Azada_Lars,Hippokampos,11.56
590640,Frente_Vira,Albert's Fine Clothing,308.36
590940,Bergen_Linnea,Katerinas Café,19.49
591000,Awelon_Varro,Albert's Fine Clothing,78.91
591000,Flecha_Sven,Guy's Gyros,42.25
591000,Vann_Edvard,Guy's Gyros,26.82
591060,Nubarron_Adra,Katerinas Café,10.07
591060,Tempestad_Brand,Guy's Gyros,76.71
591120,Dedos_Lidelse,Katerinas Café,55.63
591180,Calixto_Nils,Katerinas Café,94.75
591180,Coginian_Dante,Katerinas Café,65.02
591240,Bodrogi_Loreto,Guy's Gyros,62.33
591300,Orilla_Elsa,Ouzeri Elian,11.41
591480,Lagos_Linda,Katerinas Café,31.6
591540,Vann_Isia,Guy's Gyros,89.76
591600,Resumir_Felix,Frydos Autosupply n' More,312.73
592320,Ovan_Bertrand,Katerinas Café,19.53
592380,Frente_Birgitta,Katerinas Café,17.26
592380,Ribera_Anda,Katerinas Café,25.54
592440,Cazar_Gustav,Hippokampos,70.19
592440,Lais_Cornelia,Guy's Gyros,23.12
593220,Orilla_Kare,Katerinas Café,32.83
593340,Pantanal_Rachel,Ouzeri Elian,20.53
593460,Strum_Orhan,Hippokampos,32.99
594060,Osvaldo_Hennie,Katerinas Café,33.29
594180,Borrasca_Isande,Hippokampos,21.2
595020,Vasco-Pais_Willem,Hippokampos,37.88
595140,Onda_Marin,Katerinas Café,18.35
595260,Barranco_Ingrid,Hippokampos,35.85
597060,Campo-Corrente_Ada,Hippokampos,22.18
631860,Vann_Isia,Brew've Been Served,15.66
632340,Cocinaro_Hideki,Hallowed Grounds,12.19
632340,Dedos_Lidelse,Hallowed Grounds,8.15
632340,Onda_Marin,Hallowed Grounds,8.28
632400,Arpa_Emile,Hallowed Grounds,5.85
632520,Bramar_Mat,Brew've Been Served,3.09
632580,Frente_Birgitta,Hallowed Grounds,3.4
632820,Orilla_Kare,Hallowed Grounds,3.11
632880,Bodrogi_Loreto,Brew've Been Served,32.92
632880,Fusil_Stenig,Brew've Been Served,8.27
632880,Tempestad_Brand,Brew've Been Served,19.17
633000,Osvaldo_Hennie,Brew've Been Served,33.68
633000,Pantanal_Rachel,Hallowed Grounds,3.9
633060,Bergen_Linnea,Coffee Cameleon,6.59
633120,Ovan_Bertrand,Coffee Cameleon,12.26
633300,Calixto_Nils,Hallowed Grounds,79.92
633300,Lagos_Varja,Brew've Been Served,91.87
633360,Alcazar_Lucas,Hallowed Grounds,12.86
633420,Lais_Cornelia,Brew've Been Served,74.88
633420,Ribera_Anda,Hallowed Grounds,11.63
633480,Mies Haber_Ruscella,Brew've Been Served,8.4
633540,Nubarron_Adra,Coffee Cameleon,15.71
633600,Vann_Edvard,Brew've Been Served,32.3
633660,Coginian_Dante,Brew've Been Served,3.92
633660,Ferro_Inga,Brew've Been Served,17.13
633660,Flecha_Sven,Brew've Been Served,3.42
633780,Resumir_Felix,Brew've Been Served,10.15
634140,Lagos_Linda,Brew've Been Served,11.48
634560,Herrero_Kanon,Brew've Been Served,7.26
634680,Mies_Minke,Brew've Been Served,6.3
634920,Forluniau_Carla,Coffee Cameleon,16.17
639780,Morlun_Valeria,Carlyle Chemical Inc.,3048.31
640440,Morlun_Adan,Nationwide Refinery,4513.16
641640,Morluniau_Cecilia,Nationwide Refinery,3674.32
646080,Morlun_Adan,Stewart and Sons Fabrication,1738.26
647880,Morluniau_Cecilia,Stewart and Sons Fabrication,1673.77
648000,Awelon_Varro,Coffee Shack,13.13
648000,Azada_Lars,Bean There Done That,17.45
648000,Balas_Felix,Bean There Done That,12.07
648000,Barranco_Ingrid,Brewed Awakenings,11.73
648000,Baza_Isak,Jack's Magical Beans,3.96
648000,Borrasca_Isande,Brewed Awakenings,12.32
648000,Calzas_Axel,Bean There Done That,8.06
648000,Campo-Corrente_Ada,Brewed Awakenings,15.03
648000,Cazar_Gustav,Bean There Done That,94.96
648000,Orilla_Elsa,Jack's Magical Beans,18.78
648000,Strum_Orhan,Jack's Magical Beans,12.37
648000,Vasco-Pais_Willem,Jack's Magical Beans,31.25
649740,Bodrogi_Loreto,Frank's Fuel,65.34
650700,Mies_Henk,Abila Airport,2723.18
651360,Borrasca_Isande,Chostus Hotel,107.51
651780,Nant_Irene,Carlyle Chemical Inc.,4983.52
652200,Mies Haber_Ruscella,Abila Zacharo,22.13
652320,Campo-Corrente_Ada,Hippokampos,26.55
652500,Vann_Edvard,Hippokampos,9.03
652740,Morlun_Valeria,Katerinas Café,29.26
652740,Tempestad_Brand,Chostus Hotel,111.89
652860,Strum_Orhan,Ouzeri Elian,109.73
652980,Vasco-Pais_Willem,Abila Zacharo,36.85
653160,Bergen_Linnea,Hippokampos,16.59
653220,Lagos_Linda,Gelatogalore,32.79
653280,Baza_Isak,Katerinas Café,8.53
653280,Osvaldo_Hennie,Gelatogalore,20.72
653340,Ovan_Bertrand,Kalami Kafenion,24.08
653460,Cazar_Gustav,Hippokampos,37.89
653520,Flecha_Sven,Guy's Gyros,30.12
653640,Azada_Lars,Abila Zacharo,14.41
653640,Onda_Marin,Katerinas Café,88.98
653880,Herrero_Kanon,Gelatogalore,50.36
653940,Lagos_Varja,Gelatogalore,119.75
654000,Bodrogi_Loreto,Guy's Gyros,77.9
654060,Nubarron_Adra,Katerinas Café,26.45
654120,Calixto_Nils,Gelatogalore,35.29
654120,Coginian_Dante,Kalami Kafenion,22.49
654120,Frente_Vira,Katerinas Café,57.04
654180,Alcazar_Lucas,Hippokampos,39.8
654240,Vann_Isia,Kalami Kafenion,31.96
654300,Orilla_Kare,Kalami Kafenion,23.82
654360,Pantanal_Rachel,Abila Zacharo,28.25
654420,Calzas_Axel,Katerinas Café,27.05
654420,Forluniau_Carla,Gelatogalore,22.27
654420,Lais_Cornelia,Ouzeri Elian,104.92
654480,Balas_Felix,Hippokampos,28.79
654480,Ferro_Inga,Gelatogalore,116.72
654660,Dedos_Lidelse,Guy's Gyros,15.86
654660,Resumir_Felix,Abila Zacharo,30.85
654720,Fusil_Stenig,Kalami Kafenion,14.77
654780,Frente_Birgitta,Abila Zacharo,16.2
655020,Mies_Minke,Guy's Gyros,10.34
655560,Cocinaro_Hideki,Katerinas Café,22.94
655740,Nant_Irene,Kronos Pipe and Irrigation,3615.61
656100,Awelon_Varro,Kalami Kafenion,34.98
656220,Bramar_Mat,Gelatogalore,39.94
656340,Arpa_Emile,Kalami Kafenion,31.43
656760,Morlun_Valeria,Carlyle Chemical Inc.,4901.88
659880,Nant_Irene,Maximum Iron and Steel,3136.01
660540,Mies_Henk,Abila Airport,2769.12
674460,Azada_Lars,Hippokampos,10.52
674880,Borrasca_Isande,Hippokampos,16.54
675120,Mies Haber_Ruscella,Katerinas Café,34.25
675360,Vann_Isia,Guy's Gyros,15.69
676080,Mies_Minke,Guy's Gyros,30.48
676800,Lagos_Linda,Katerinas Café,13.83
676920,Frente_Vira,Hippokampos,32.66
677220,Flecha_Sven,Guy's Gyros,28.81
677220,Forluniau_Carla,Frydos Autosupply n' More,214.07
677280,Lais_Cornelia,Guy's Gyros,33.02
677280,Onda_Marin,Katerinas Café,31.59
677520,Herrero_Kanon,Ouzeri Elian,62.2
677700,Lagos_Varja,Guy's Gyros,99.08
677820,Bodrogi_Loreto,Frydos Autosupply n' More,182.56
677820,Tempestad_Brand,Guy's Gyros,18.24
678420,Nubarron_Adra,Katerinas Café,33.31
678480,Awelon_Varro,Hippokampos,96.75
678480,Ribera_Anda,Frydos Autosupply n' More,268.89
678660,Calixto_Nils,Katerinas Café,36.6
678900,Coginian_Dante,Katerinas Café,16.93
679320,Ovan_Bertrand,Katerinas Café,92.83
679500,Balas_Felix,Albert's Fine Clothing,136.01
679740,Campo-Corrente_Ada,Hippokampos,15.64
679980,Barranco_Ingrid,Hippokampos,26.31
680220,Resumir_Felix,Guy's Gyros,10.28
680280,Ferro_Inga,Guy's Gyros,22.91
680400,Cocinaro_Hideki,General Grocer,265.84
680520,Bramar_Mat,Katerinas Café,28.86
680940,Dedos_Lidelse,Katerinas Café,27.87
681360,Alcazar_Lucas,Ouzeri Elian,30.81
681420,Baza_Isak,Ouzeri Elian,29.85
682320,Vasco-Pais_Willem,Hippokampos,78.99
718500,Bergen_Linnea,Coffee Cameleon,12.47
718560,Tempestad_Brand,Brew've Been Served,70.71
718620,Onda_Marin,Hallowed Grounds,17.56
718620,Ovan_Bertrand,Coffee Cameleon,19.99
718920,Cocinaro_Hideki,Hallowed Grounds,56.77
718980,Lais_Cornelia,Brew've Been Served,5.43
719160,Arpa_Emile,Hallowed Grounds,75.24
719160,Bramar_Mat,Brew've Been Served,4.4
719280,Flecha_Sven,Brew've Been Served,5.3
719280,Vann_Isia,Brew've Been Served,34.85
719280,Vann_Edvard,Brew've Been Served,5.13
719400,Alcazar_Lucas,Hallowed Grounds,34.45
719460,Calixto_Nils,Hallowed Grounds,19.22
719760,Coginian_Dante,Brew've Been Served,98.25
719820,Frente_Birgitta,Hallowed Grounds,18.48
719820,Lagos_Linda,Brew've Been Served,5.26
719820,Osvaldo_Hennie,Hallowed Grounds,50.25
719880,Resumir_Felix,Brew've Been Served,19.47
720000,Ferro_Inga,Brew've Been Served,6.61
720000,Mies_Minke,Brew've Been Served,6.21
720060,Lagos_Varja,Brew've Been Served,92.12
720180,Nubarron_Adra,Coffee Cameleon,16.13
720420,Orilla_Kare,Hallowed Grounds,65.68
720840,Herrero_Kanon,Brew've Been Served,17.64
720900,Mies Haber_Ruscella,Brew've Been Served,5.57
720900,Pantanal_Rachel,Hallowed Grounds,15.33
725160,Hawelon_Benito,Abila Airport,2358.22
726840,Morlun_Valeria,Carlyle Chemical Inc.,529.47
728160,Morluniau_Cecilia,Nationwide Refinery,674.28
729480,Hawelon_Benito,Stewart and Sons Fabrication,1015.65
732060,Nant_Irene,Carlyle Chemical Inc.,732.82
732840,Morlun_Valeria,Nationwide Refinery,289.3
733020,Morluniau_Cecilia,Stewart and Sons Fabrication,3544.0
734400,Awelon_Varro,Coffee Shack,5.01
734400,Azada_Lars,Bean There Done That,13.0
734400,Barranco_Ingrid,Brewed Awakenings,11.76
734400,Baza_Isak,Jack's Magical Beans,10.11
734400,Bodrogi_Loreto,Jack's Magical Beans,6.0
734400,Borrasca_Isande,Brewed Awakenings,13.16
734400,Calzas_Axel,Bean There Done That,4.06
734400,Campo-Corrente_Ada,Brewed Awakenings,17.66
734400,Cazar_Gustav,Bean There Done That,15.53
734400,Orilla_Elsa,Jack's Magical Beans,12.13
734400,Strum_Orhan,Jack's Magical Beans,15.55
734400,Vasco-Pais_Willem,Jack's Magical Beans,37.43
735180,Mies_Henk,Abila Airport,202.93
737340,Hawelon_Benito,Nationwide Refinery,1440.39
737940,Campo-Corrente_Ada,Ouzeri Elian,31.03
738180,Bergen_Linnea,Katerinas Café,17.02
738720,Mies Haber_Ruscella,Gelatogalore,19.2
739080,Scozzese_Dylan,Abila Airport,4792.5
739260,Barranco_Ingrid,Ouzeri Elian,26.09
739260,Vann_Edvard,Gelatogalore,23.45
739260,Vann_Isia,Guy's Gyros,105.4
739380,Baza_Isak,Gelatogalore,8.6
739380,Borrasca_Isande,Gelatogalore,56.74
739380,Fusil_Stenig,Ouzeri Elian,22.4
739380,Morlun_Valeria,Katerinas Café,16.98
739440,Lagos_Varja,Abila Zacharo,8.16
739620,Frente_Vira,Kalami Kafenion,110.76
739620,Strum_Orhan,Katerinas Café,25.85
739680,Calixto_Nils,Guy's Gyros,13.59
739740,Forluniau_Carla,Hippokampos,27.47
739920,Vasco-Pais_Willem,Abila Zacharo,8.6
740100,Bodrogi_Loreto,Katerinas Café,10.42
740100,Lagos_Linda,Gelatogalore,23.23
740160,Tempestad_Brand,Hippokampos,27.93
740220,Cazar_Gustav,Hippokampos,9.12
740280,Flecha_Sven,Kalami Kafenion,18.14
740400,Dedos_Lidelse,Abila Zacharo,20.73
740400,Osvaldo_Hennie,Gelatogalore,11.94
740460,Alcazar_Lucas,Abila Zacharo,89.41
740460,Balas_Felix,Hippokampos,8.43
740460,Lais_Cornelia,Hippokampos,39.22
740580,Azada_Lars,Guy's Gyros,74.91
740640,Frente_Birgitta,Guy's Gyros,15.0
740700,Pantanal_Rachel,Gelatogalore,24.68
740820,Herrero_Kanon,Abila Zacharo,48.39
741060,Onda_Marin,Hippokampos,13.84
741180,Nubarron_Adra,Hippokampos,16.65
741360,Bramar_Mat,Kalami Kafenion,19.84
741360,Mies_Minke,Hippokampos,65.7
741360,Resumir_Felix,Guy's Gyros,8.87
741780,Ribera_Anda,Kalami Kafenion,35.99
741840,Arpa_Emile,Kalami Kafenion,10.94
741840,Cocinaro_Hideki,Ouzeri Elian,32.89
741960,Calzas_Axel,Katerinas Café,8.01
742140,Coginian_Dante,Guy's Gyros,27.69
742320,Scozzese_Dylan,Abila Scrapyard,1158.36
742380,Ovan_Bertrand,Guy's Gyros,17.44
742500,Ferro_Inga,Abila Zacharo,14.37
742680,Awelon_Varro,Gelatogalore,36.75
743160,Morlun_Valeria,Carlyle Chemical Inc.,382.43
743280,Nant_Irene,Kronos Pipe and Irrigation,423.14
745200,Scozzese_Dylan,Stewart and Sons Fabrication,918.6
746160,Nant_Irene,Maximum Iron and Steel,1527.14
748200,Mies_Henk,Abila Airport,4538.52
750120,Morlun_Valeria,Carlyle Chemical Inc.,2176.2
750420,Scozzese_Dylan,Nationwide Refinery,1322.5
761100,Arpa_Emile,Katerinas Café,35.92
761400,Ovan_Bertrand,Katerinas Café,26.6
761520,Lagos_Varja,Frydos Autosupply n' More,138.02
762060,Vann_Isia,Guy's Gyros,31.81
762120,Baza_Isak,Ouzeri Elian,27.08
762180,Orilla_Elsa,Ouzeri Elian,31.07
762720,Fusil_Stenig,Guy's Gyros,29.96
763500,Borrasca_Isande,Hippokampos,15.02
763560,Bramar_Mat,Katerinas Café,26.6
763680,Orilla_Kare,Katerinas Café,19.02
763740,Ribera_Anda,Katerinas Café,90.97
764100,Calzas_Axel,Hippokampos,70.68
764340,Vann_Edvard,General Grocer,285.34
764400,Osvaldo_Hennie,Katerinas Café,91.14
764400,Resumir_Felix,Frydos Autosupply n' More,31.24
764460,Awelon_Varro,Albert's Fine Clothing,224.52
764460,Cazar_Gustav,Frydos Autosupply n' More,120.65
764520,Coginian_Dante,Katerinas Café,29.82
764580,Calixto_Nils,Guy's Gyros,8.23
764640,Herrero_Kanon,Guy's Gyros,18.26
764820,Mies Haber_Ruscella,Katerinas Café,53.78
764940,Bergen_Linnea,Guy's Gyros,23.34
765480,Forluniau_Carla,Katerinas Café,30.69
765480,Lais_Cornelia,Guy's Gyros,8.23
765540,Flecha_Sven,Guy's Gyros,35.05
765660,Vasco-Pais_Willem,Hippokampos,9.13
765900,Bodrogi_Loreto,Frydos Autosupply n' More,276.75
766860,Frente_Vira,Hippokampos,24.96
767340,Mies_Minke,Guy's Gyros,31.31
767520,Strum_Orhan,Hippokampos,23.66
767580,Pantanal_Rachel,Shoppers' Delight,258.43
767880,Onda_Marin,Katerinas Café,8.57
768420,Campo-Corrente_Ada,Albert's Fine Clothing,229.98
769080,Balas_Felix,Hippokampos,10.12
804840,Arpa_Emile,Hallowed Grounds,16.75
804900,Fusil_Stenig,Brew've Been Served,15.85
805200,Bergen_Linnea,Coffee Cameleon,8.51
805260,Dedos_Lidelse,Hallowed Grounds,12.03
805260,Frente_Birgitta,Hallowed Grounds,8.34
805260,Onda_Marin,Hallowed Grounds,11.49
805500,Lagos_Varja,Brew've Been Served,5.01
805500,Orilla_Kare,Hallowed Grounds,11.38
805560,Pantanal_Rachel,Hallowed Grounds,17.63
805620,Bramar_Mat,Brew've Been Served,44.88
805620,Ovan_Bertrand,Coffee Cameleon,11.54
805680,Osvaldo_Hennie,Brew've Been Served,13.32
805740,Calixto_Nils,Hallowed Grounds,10.34
805740,Tempestad_Brand,Brew've Been Served,89.93
805800,Cocinaro_Hideki,Hallowed Grounds,10.76
