Timestamp,Name,Location,Price
907200,Awelon_Varro,Hippokampos,69.8
907200,Forluniau_Carla,Katerinas Café,94.68
993600,Mies Haber_Ruscella,Ouzeri Elian,98.45
993600,Awelon_Varro,Hippokampos,29.2
993600,Arpa_Emile,Guy's Gyros,30.47
993600,Mies Haber_Ruscella,Kronos Mart,147.3
993600,Awelon_Varro,General Grocer,159.3
993600,Mies Haber_Ruscella,Katerinas Café,40.94
993600,Lais_Cornelia,Frydos Autosupply n' More,88.93
993600,Arpa_Emile,Katerinas Café,39.3
993600,Lagos_Linda,Katerinas Café,16.34
993600,Bramar_Mat,Katerinas Café,40.25
993600,Coginian_Dante,Frydos Autosupply n' More,161.96
1080000,Bramar_Mat,Brew've Been Served,9.53
1080000,Ribera_Anda,Hallowed Grounds,6.32
1080000,Lagos_Linda,Brew've Been Served,13.37
1080000,Forluniau_Carla,Coffee Cameleon,17.49
1080000,Awelon_Varro,Coffee Shack,4.09
1080000,Pantanal_Rachel,Hallowed Grounds,15.96
1080000,Coginian_Dante,Brew've Been Served,19.89
1080000,Forluniau_Carla,Katerinas Café,38.98
1080000,Mies Haber_Ruscella,Hippokampos,14.04
1080000,Lagos_Linda,Guy's Gyros,21.03
1080000,Lais_Cornelia,Kalami Kafenion,20.33
1080000,Coginian_Dante,Gelatogalore,36.24
1080000,Awelon_Varro,Guy's Gyros,38.07
1080000,Pantanal_Rachel,Gelatogalore,37.17
1080000,Bramar_Mat,Hippokampos,26.96
1080000,Arpa_Emile,Guy's Gyros,36.87
1080000,Arpa_Emile,Frydos Autosupply n' More,188.57
1080000,Lagos_Linda,Frydos Autosupply n' More,64.6
1080000,Pantanal_Rachel,Ouzeri Elian,21.83
1080000,Mies Haber_Ruscella,Katerinas Café,33.57
1080000,Lais_Cornelia,Guy's Gyros,19.77
1080000,Awelon_Varro,Hippokampos,32.29
1080000,Forluniau_Carla,Frydos Autosupply n' More,202.05
1166400,Lais_Cornelia,Brew've Been Served,14.67
1166400,Arpa_Emile,Hallowed Grounds,16.67
1166400,Bramar_Mat,Brew've Been Served,14.04
1166400,Coginian_Dante,Brew've Been Served,9.53
1166400,Forluniau_Carla,Coffee Cameleon,11.67
1166400,Pantanal_Rachel,Hallowed Grounds,10.65
1166400,Mies Haber_Ruscella,Brew've Been Served,16.39
1166400,Awelon_Varro,Coffee Shack,3.63
1166400,Ribera_Anda,Hallowed Grounds,6.16
1166400,Lagos_Linda,Brew've Been Served,11.53
1166400,Lagos_Linda,Abila Zacharo,31.09
1166400,Mies Haber_Ruscella,Kalami Kafenion,33.13
1166400,Forluniau_Carla,Katerinas Café,11.26
1166400,Ribera_Anda,Katerinas Café,31.69
1166400,Pantanal_Rachel,Ouzeri Elian,33.67
1166400,Bramar_Mat,Kalami Kafenion,27.65
1166400,Lais_Cornelia,Gelatogalore,35.97
1166400,Awelon_Varro,Ouzeri Elian,19.7
1166400,Arpa_Emile,Gelatogalore,22.03
1166400,Coginian_Dante,Hippokampos,16.73
1166400,Lais_Cornelia,Guy's Gyros,35.12
1166400,Mies Haber_Ruscella,Katerinas Café,31.94
1166400,Coginian_Dante,Katerinas Café,26.61
1166400,Pantanal_Rachel,Ouzeri Elian,20.95
1166400,Lagos_Linda,Katerinas Café,25.4
1166400,Ribera_Anda,Katerinas Café,28.05
1166400,Bramar_Mat,Frydos Autosupply n' More,49.21
1252800,Ribera_Anda,Hallowed Grounds,18.69
1252800,Bramar_Mat,Brew've Been Served,3.14
1252800,Lais_Cornelia,Brew've Been Served,8.42
1252800,Lagos_Linda,Brew've Been Served,5.75
1252800,Awelon_Varro,Coffee Shack,18.17
1252800,Forluniau_Carla,Coffee Cameleon,16.31
1252800,Pantanal_Rachel,Hallowed Grounds,14.39
1252800,Coginian_Dante,Brew've Been Served,3.47
1252800,Forluniau_Carla,Katerinas Café,28.56
1252800,Mies Haber_Ruscella,Kalami Kafenion,38.5
1252800,Lais_Cornelia,Ouzeri Elian,25.7
1252800,Lagos_Linda,Kalami Kafenion,37.15
1252800,Ribera_Anda,Guy's Gyros,12.19
1252800,Awelon_Varro,Gelatogalore,24.96
1252800,Arpa_Emile,Ouzeri Elian,26.61
1252800,Coginian_Dante,Guy's Gyros,16.58
1252800,Pantanal_Rachel,Gelatogalore,22.36
1252800,Bramar_Mat,Abila Zacharo,26.82
1252800,Ribera_Anda,Katerinas Café,36.8
1252800,Lais_Cornelia,Guy's Gyros,24.91
1252800,Mies Haber_Ruscella,Katerinas Café,38.81
1252800,Lagos_Linda,Katerinas Café,29.33
1252800,Forluniau_Carla,Katerinas Café,29.66
1252800,Coginian_Dante,Katerinas Café,21.61
1252800,Awelon_Varro,Albert's Fine Clothing,228.15
1252800,Bramar_Mat,Frydos Autosupply n' More,276.88
1252800,Pantanal_Rachel,Ouzeri Elian,8.57
1339200,Lais_Cornelia,Brew've Been Served,5.05
1339200,Arpa_Emile,Hallowed Grounds,17.92
1339200,Awelon_Varro,Coffee Shack,10.48
1339200,Bramar_Mat,Brew've Been Served,3.84
1339200,Forluniau_Carla,Coffee Cameleon,3.14
1339200,Ribera_Anda,Hallowed Grounds,18.23
1339200,Pantanal_Rachel,Hallowed Grounds,4.6
1339200,Lagos_Linda,Brew've Been Served,11.21
1339200,Mies Haber_Ruscella,Katerinas Café,39.74
1339200,Ribera_Anda,Hippokampos,13.05
1339200,Bramar_Mat,Abila Zacharo,24.38
1339200,Lais_Cornelia,Katerinas Café,38.32
1339200,Coginian_Dante,Kalami Kafenion,9.27
1339200,Forluniau_Carla,Ouzeri Elian,8.52
1339200,Awelon_Varro,Ouzeri Elian,8.47
1339200,Pantanal_Rachel,Ouzeri Elian,31.21
1339200,Arpa_Emile,Guy's Gyros,36.48
1339200,Lais_Cornelia,Octavio's Office Supplies,131.01
1339200,Lagos_Linda,Katerinas Café,13.68
1339200,Mies Haber_Ruscella,Katerinas Café,29.3
1339200,Awelon_Varro,Albert's Fine Clothing,283.38
1339200,Arpa_Emile,Katerinas Café,18.79
1339200,Pantanal_Rachel,Ouzeri Elian,22.65
1339200,Forluniau_Carla,Katerinas Café,35.43
1339200,Coginian_Dante,Katerinas Café,30.56
1339200,Bramar_Mat,Frydos Autosupply n' More,130.01
1425600,Lais_Cornelia,Brew've Been Served,11.69
1425600,Bramar_Mat,Brew've Been Served,8.07
1425600,Awelon_Varro,Coffee Shack,19.16
1425600,Ribera_Anda,Hallowed Grounds,5.52
1425600,Forluniau_Carla,Coffee Cameleon,7.49
1425600,Mies Haber_Ruscella,Brew've Been Served,18.15
1425600,Lagos_Linda,Brew've Been Served,14.58
1425600,Forluniau_Carla,Hippokampos,38.21
1425600,Pantanal_Rachel,Gelatogalore,18.1
1425600,Ribera_Anda,Hippokampos,23.54
1425600,Lagos_Linda,Kalami Kafenion,24.21
1425600,Coginian_Dante,Guy's Gyros,15.12
1425600,Awelon_Varro,Guy's Gyros,21.1
1425600,Lais_Cornelia,Abila Zacharo,11.95
1425600,Bramar_Mat,Katerinas Café,30.72
1425600,Arpa_Emile,Ouzeri Elian,26.1
1425600,Forluniau_Carla,Katerinas Café,21.16
1425600,Awelon_Varro,Hippokampos,19.76
1425600,Bramar_Mat,Frydos Autosupply n' More,124.52
1425600,Arpa_Emile,Katerinas Café,14.93
1425600,Coginian_Dante,Katerinas Café,36.12
1425600,Pantanal_Rachel,Ouzeri Elian,26.4
1425600,Mies Haber_Ruscella,Katerinas Café,33.73
1425600,Lais_Cornelia,Frydos Autosupply n' More,67.29
1512000,Ribera_Anda,Katerinas Café,34.54
1512000,Lais_Cornelia,Kalami Kafenion,30.12
1512000,Coginian_Dante,Kalami Kafenion,42.73
1512000,Pantanal_Rachel,Gelatogalore,24.38
1512000,Lagos_Linda,Katerinas Café,37.26
1512000,Lais_Cornelia,Frydos Autosupply n' More,103.41
1512000,Ribera_Anda,Albert's Fine Clothing,189.52
1512000,Mies Haber_Ruscella,Frydos Autosupply n' More,234.53
1512000,Lais_Cornelia,Guy's Gyros,28.07
1512000,Pantanal_Rachel,Ouzeri Elian,14.9
1512000,Forluniau_Carla,Katerinas Café,32.68
1512000,Lagos_Linda,Katerinas Café,45.88
1512000,Awelon_Varro,Hippokampos,55.03
475200,Alcazar_Lucas,Albert's Fine Clothing,276.9
475200,Alcazar_Lucas,Hallowed Grounds,8.05
475200,Azada_Lars,Bean There Done That,10.28
475200,Azada_Lars,Guy's Gyros,15.44
475200,Azada_Lars,Hippokampos,21.33
475200,Balas_Felix,Bean There Done That,16.09
475200,Balas_Felix,Guy's Gyros,30.82
475200,Barranco_Ingrid,Abila Zacharo,30.08
475200,Barranco_Ingrid,Brewed Awakenings,5.72
475200,Barranco_Ingrid,Hippokampos,17.27
475200,Baza_Isak,Jack's Magical Beans,11.03
475200,Baza_Isak,Katerinas Café,18.56
475200,Bergen_Linnea,Coffee Cameleon,8.73
475200,Bergen_Linnea,Gelatogalore,12.74
475200,Bergen_Linnea,Katerinas Café,23.63
475200,Bodrogi_Loreto,Brew've Been Served,18.24
475200,Bodrogi_Loreto,Katerinas Café,39.41
475200,Borrasca_Isande,Brewed Awakenings,16.89
475200,Borrasca_Isande,Ouzeri Elian,38.9
475200,Calixto_Nils,Gelatogalore,22.64
475200,Calzas_Axel,Bean There Done That,8.54
475200,Calzas_Axel,Hippokampos,8.64
475200,Calzas_Axel,Hippokampos,26.8
475200,Campo-Corrente_Ada,Brewed Awakenings,4.35
475200,Campo-Corrente_Ada,Hippokampos,20.61
475200,Cazar_Gustav,Bean There Done That,5.24
475200,Cazar_Gustav,Hippokampos,35.34
475200,Cocinaro_Hideki,Abila Zacharo,18.11
475200,Cocinaro_Hideki,Guy's Gyros,15.29
475200,Cocinaro_Hideki,Hallowed Grounds,12.22
475200,Dedos_Lidelse,Hallowed Grounds,10.07
475200,Dedos_Lidelse,Katerinas Café,13.59
475200,Dedos_Lidelse,Katerinas Café,12.32
475200,Ferro_Inga,Brew've Been Served,8.88
475200,Ferro_Inga,Gelatogalore,23.41
475200,Ferro_Inga,Guy's Gyros,28.94
475200,Flecha_Sven,Brew've Been Served,4.24
475200,Flecha_Sven,Guy's Gyros,16.92
475200,Flecha_Sven,Guy's Gyros,39.29
475200,Frente_Birgitta,Hallowed Grounds,16.72
475200,Frente_Birgitta,Katerinas Café,32.64
475200,Frente_Vira,Bean There Done That,4.27
475200,Frente_Vira,Hippokampos,25.5
475200,Frente_Vira,Ouzeri Elian,20.4
475200,Fusil_Stenig,Brew've Been Served,8.33
475200,Fusil_Stenig,Guy's Gyros,37.82
475200,Fusil_Stenig,Ouzeri Elian,20.56
475200,Hafon_Albina,Carlyle Chemical Inc.,3959.66
475200,Hafon_Albina,Abila Airport,4540.08
475200,Hafon_Albina,Abila Airport,777.06
475200,Hafon_Albina,Kronos Pipe and Irrigation,242.21
475200,Hafon_Albina,Maximum Iron and Steel,2859.51
475200,Hafon_Albina,Ouzeri Elian,16.84
475200,Herrero_Kanon,Brew've Been Served,14.97
475200,Lagos_Varja,Brew've Been Served,3.67
475200,Lagos_Varja,Guy's Gyros,22.57
475200,Lagos_Varja,Kalami Kafenion,30.1
475200,Lagos_Varja,U-Pump,59.51
475200,Mies_Henk,Abila Airport,612.47
475200,Mies_Minke,Albert's Fine Clothing,121.76
475200,Mies_Minke,Brew've Been Served,15.58
475200,Mies_Minke,Kalami Kafenion,22.31
475200,Morluniau_Cecilia,Nationwide Refinery,761.64
475200,Morluniau_Cecilia,Stewart and Sons Fabrication,2144.62
475200,Nubarron_Adra,Coffee Cameleon,11.86
475200,Nubarron_Adra,Frydos Autosupply n' More,197.32
475200,Onda_Marin,Frydos Autosupply n' More,274.98
475200,Onda_Marin,Guy's Gyros,11.22
475200,Orilla_Elsa,Abila Zacharo,50.14
475200,Orilla_Elsa,Frydos Autosupply n' More,253.87
475200,Orilla_Elsa,Jack's Magical Beans,18.59
475200,Orilla_Kare,Gelatogalore,36.33
475200,Orilla_Kare,Hallowed Grounds,10.66
475200,Orilla_Kare,Katerinas Café,26.1
475200,Osvaldo_Hennie,Abila Zacharo,23.15
475200,Osvaldo_Hennie,Brew've Been Served,12.83
475200,Osvaldo_Hennie,Katerinas Café,17.92
475200,Ovan_Bertrand,Coffee Cameleon,8.39
475200,Ovan_Bertrand,Katerinas Café,15.52
475200,Ovan_Bertrand,Ouzeri Elian,30.87
475200,Resumir_Felix,Brew've Been Served,5.66
475200,Resumir_Felix,Guy's Gyros,11.94
475200,Resumir_Felix,Katerinas Café,19.65
475200,Strum_Orhan,Jack's Magical Beans,7.84
475200,Tempestad_Brand,Brew've Been Served,16.9
475200,Tempestad_Brand,Ouzeri Elian,34.71
475200,Vann_Edvard,Brew've Been Served,11.34
475200,Vann_Edvard,Hippokampos,13.26
475200,Vann_Isia,Abila Zacharo,12.05
475200,Vann_Isia,Brew've Been Served,10.68
475200,Vann_Isia,Shoppers' Delight,293.67
475200,Vasco-Pais_Willem,Guy's Gyros,19.67
475200,Vasco-Pais_Willem,Jack's Magical Beans,18.1
561600,Alcazar_Lucas,Gelatogalore,21.52
561600,Alcazar_Lucas,Hallowed Grounds,4.44
561600,Alcazar_Lucas,Ouzeri Elian,25.27
561600,Azada_Lars,Abila Zacharo,13.52
561600,Azada_Lars,Bean There Done That,11.25
561600,Azada_Lars,Hippokampos,11.56
561600,Balas_Felix,Guy's Gyros,10.11
561600,Barranco_Ingrid,Abila Zacharo,12.72
561600,Barranco_Ingrid,Hippokampos,15.85
561600,Baza_Isak,Abila Zacharo,22.25
561600,Baza_Isak,Jack's Magical Beans,3.68
561600,Bergen_Linnea,Coffee Cameleon,7.66
561600,Bergen_Linnea,Gelatogalore,34.04
561600,Bergen_Linnea,Katerinas Café,19.49
561600,Bodrogi_Loreto,Brewed Awakenings,4.84
561600,Bodrogi_Loreto,Guy's Gyros,22.33
561600,Bodrogi_Loreto,Hippokampos,31.69
561600,Borrasca_Isande,Brewed Awakenings,11.59
561600,Borrasca_Isande,Guy's Gyros,34.09
561600,Borrasca_Isande,Hippokampos,21.2
561600,Calixto_Nils,Hallowed Grounds,14.05
561600,Calixto_Nils,Katerinas Café,22.27
561600,Calixto_Nils,Katerinas Café,14.75
561600,Calzas_Axel,Bean There Done That,13.89
561600,Calzas_Axel,Hippokampos,20.17
561600,Calzas_Axel,Kalami Kafenion,22.83
561600,Campo-Corrente_Ada,Brewed Awakenings,6.72
561600,Campo-Corrente_Ada,Gelatogalore,35.06
561600,Campo-Corrente_Ada,Hippokampos,22.18
561600,Cazar_Gustav,Bean There Done That,8.03
561600,Cazar_Gustav,Hippokampos,10.19
561600,Cocinaro_Hideki,Hallowed Grounds,18.97
561600,Cocinaro_Hideki,Kalami Kafenion,22.14
561600,Dedos_Lidelse,Gelatogalore,31.77
561600,Ferro_Inga,Abila Zacharo,25.9
561600,Ferro_Inga,Guy's Gyros,14.87
561600,Flecha_Sven,Brew've Been Served,5.08
561600,Flecha_Sven,Guy's Gyros,22.25
561600,Flecha_Sven,Kalami Kafenion,25.9
561600,Frente_Birgitta,Guy's Gyros,12.57
561600,Frente_Birgitta,Hallowed Grounds,9.92
561600,Frente_Birgitta,Katerinas Café,17.26
561600,Frente_Vira,Albert's Fine Clothing,228.36
561600,Frente_Vira,Bean There Done That,6.25
561600,Frente_Vira,Ouzeri Elian,24.84
561600,Fusil_Stenig,Guy's Gyros,11.31
561600,Hawelon_Benito,Abila Airport,3840.37
561600,Hawelon_Benito,Stewart and Sons Fabrication,1200.9
561600,Herrero_Kanon,Brew've Been Served,11.92
561600,Lagos_Varja,Brew've Been Served,9.06
561600,Lagos_Varja,Guy's Gyros,31.23
561600,Lagos_Varja,Katerinas Café,31.41
561600,Mies_Henk,Abila Airport,124.89
561600,Mies_Henk,Abila Airport,3411.29
561600,Mies_Minke,Brew've Been Served,3.0
561600,Mies_Minke,Katerinas Café,10.9
561600,Morlun_Valeria,Carlyle Chemical Inc.,3827.2
561600,Morlun_Valeria,Katerinas Café,19.07
561600,Morlun_Valeria,Nationwide Refinery,1562.66
561600,Morluniau_Cecilia,Nationwide Refinery,1347.36
561600,Morluniau_Cecilia,Stewart and Sons Fabrication,1783.33
561600,Nant_Irene,Kronos Pipe and Irrigation,3920.82
561600,Nant_Irene,Maximum Iron and Steel,3207.31
561600,Nubarron_Adra,Coffee Cameleon,11.55
561600,Nubarron_Adra,Katerinas Café,10.07
561600,Nubarron_Adra,Ouzeri Elian,29.1
561600,Onda_Marin,Hallowed Grounds,7.88
561600,Onda_Marin,Katerinas Café,18.35
561600,Orilla_Elsa,Jack's Magical Beans,18.77
561600,Orilla_Elsa,Kalami Kafenion,45.05
561600,Orilla_Elsa,Ouzeri Elian,11.41
561600,Orilla_Kare,Hallowed Grounds,9.61
561600,Orilla_Kare,Hippokampos,16.11
561600,Orilla_Kare,Katerinas Café,32.83
561600,Osvaldo_Hennie,Brew've Been Served,14.49
561600,Osvaldo_Hennie,Gelatogalore,17.21
561600,Osvaldo_Hennie,Katerinas Café,33.29
561600,Ovan_Bertrand,Coffee Cameleon,9.1
561600,Ovan_Bertrand,Gelatogalore,8.97
561600,Ovan_Bertrand,Katerinas Café,19.53
561600,Resumir_Felix,Brew've Been Served,7.74
561600,Resumir_Felix,Frydos Autosupply n' More,272.73
561600,Resumir_Felix,Ouzeri Elian,19.51
561600,Scozzese_Dylan,Abila Scrapyard,2149.28
561600,Scozzese_Dylan,Abila Airport,1641.96
561600,Scozzese_Dylan,Nationwide Refinery,889.58
561600,Strum_Orhan,Guy's Gyros,29.57
561600,Strum_Orhan,Jack's Magical Beans,19.61
561600,Tempestad_Brand,Abila Zacharo,17.81
561600,Tempestad_Brand,Brew've Been Served,18.53
561600,Vann_Edvard,Kalami Kafenion,18.06
561600,Vann_Isia,Brewed Awakenings,12.59
561600,Vann_Isia,Guy's Gyros,38.56
561600,Vann_Isia,Guy's Gyros,9.76
561600,Vasco-Pais_Willem,Gelatogalore,8.98
561600,Vasco-Pais_Willem,Hippokampos,37.88
561600,Vasco-Pais_Willem,Jack's Magical Beans,9.84
648000,Alcazar_Lucas,Hippokampos,39.8
648000,Alcazar_Lucas,Ouzeri Elian,10.81
648000,Azada_Lars,Abila Zacharo,14.41
648000,Azada_Lars,Bean There Done That,17.45
648000,Azada_Lars,Hippokampos,10.52
648000,Balas_Felix,Albert's Fine Clothing,136.01
648000,Balas_Felix,Bean There Done That,12.07
648000,Balas_Felix,Hippokampos,28.79
648000,Barranco_Ingrid,Brewed Awakenings,11.73
648000,Barranco_Ingrid,Hippokampos,26.31
648000,Barranco_Ingrid,Ouzeri Elian,32.61
648000,Baza_Isak,Jack's Magical Beans,3.96
648000,Baza_Isak,Katerinas Café,8.53
648000,Baza_Isak,Ouzeri Elian,29.85
648000,Bergen_Linnea,Coffee Cameleon,6.59
648000,Bergen_Linnea,Hippokampos,16.59
648000,Bergen_Linnea,Katerinas Café,19.12
648000,Bodrogi_Loreto,Brew've Been Served,12.92
648000,Bodrogi_Loreto,Frank's Fuel,65.34
648000,Bodrogi_Loreto,Frydos Autosupply n' More,182.56
648000,Bodrogi_Loreto,Guy's Gyros,17.9
648000,Borrasca_Isande,Brewed Awakenings,12.32
648000,Borrasca_Isande,Chostus Hotel,107.51
648000,Borrasca_Isande,Hippokampos,16.54
648000,Calixto_Nils,Gelatogalore,35.29
648000,Calixto_Nils,Hallowed Grounds,19.92
648000,Calixto_Nils,Katerinas Café,36.6
648000,Calzas_Axel,Hippokampos,12.62
648000,Campo-Corrente_Ada,Hippokampos,26.55
648000,Campo-Corrente_Ada,Hippokampos,15.64
648000,Cazar_Gustav,Bean There Done That,14.96
648000,Cazar_Gustav,Hippokampos,37.89
648000,Cocinaro_Hideki,General Grocer,265.84
648000,Dedos_Lidelse,Guy's Gyros,15.86
648000,Dedos_Lidelse,Hallowed Grounds,8.15
648000,Dedos_Lidelse,Katerinas Café,27.87
648000,Ferro_Inga,Brew've Been Served,17.13
648000,Ferro_Inga,Gelatogalore,36.72
648000,Flecha_Sven,Brew've Been Served,3.42
648000,Flecha_Sven,Guy's Gyros,30.12
648000,Flecha_Sven,Guy's Gyros,28.81
648000,Frente_Birgitta,Abila Zacharo,16.2
648000,Frente_Birgitta,Hallowed Grounds,3.4
648000,Frente_Vira,Bean There Done That,16.18
648000,Frente_Vira,Hippokampos,32.66
648000,Frente_Vira,Katerinas Café,37.04
648000,Fusil_Stenig,Brew've Been Served,8.27
648000,Fusil_Stenig,Kalami Kafenion,14.77
648000,Herrero_Kanon,Brew've Been Served,7.26
648000,Lagos_Varja,Brew've Been Served,11.87
648000,Lagos_Varja,Gelatogalore,39.75
648000,Lagos_Varja,Guy's Gyros,19.08
648000,Mies_Henk,Abila Airport,2723.18
648000,Mies_Henk,Abila Airport,2769.12
648000,Mies_Minke,Brew've Been Served,6.3
648000,Mies_Minke,Guy's Gyros,10.34
648000,Mies_Minke,Guy's Gyros,30.48
648000,Morlun_Adan,Nationwide Refinery,4513.16
648000,Morlun_Adan,Stewart and Sons Fabrication,1738.26
