Timestamp,id,lat,long,Name,CurrentEmploymentType,CurrentEmploymentTitle
505720,1,36.07426119,24.86412438214286,Alcazar_Lucas,Information Technology,IT Helpdesk
505819,1,36.07051881380952,24.869447636071424,Alcazar_Lucas,Information Technology,IT Helpdesk
505920,1,36.068084781216214,24.87636201027027,Alcazar_Lucas,Information Technology,IT Helpdesk
505991,1,36.06646553380953,24.881076275238094,Alcazar_Lucas,Information Technology,IT Helpdesk
511895,1,36.06342506475001,24.88257966725,Alcazar_Lucas,Information Technology,IT Helpdesk
511982,1,36.0559583654054,24.882362338783782,Alcazar_Lucas,Information Technology,IT Helpdesk
512067,1,36.05063034,24.879939220153847,Alcazar_Lucas,Information Technology,IT Helpdesk
514861,1,36.04802471,24.87957304,Alcazar_Lucas,Information Technology,IT Helpdesk
522618,1,36.0495617503125,24.879572338750002,Alcazar_Lucas,Information Technology,IT Helpdesk
522686,1,36.05363680361445,24.881690331325302,Alcazar_Lucas,Information Technology,IT Helpdesk
522787,1,36.06172022765625,24.8825374190625,Alcazar_Lucas,Information Technology,IT Helpdesk
522840,1,36.066334155,24.88260691,Alcazar_Lucas,Information Technology,IT Helpdesk
530401,1,36.06645565,24.88262136,Alcazar_Lucas,Information Technology,IT Helpdesk
544827,1,36.06574133090909,24.883215053333334,Alcazar_Lucas,Information Technology,IT Helpdesk
544894,1,36.064857112619045,24.885681604761906,Alcazar_Lucas,Information Technology,IT Helpdesk
546968,1,36.0632699,24.885911763000003,Alcazar_Lucas,Information Technology,IT Helpdesk
547031,1,36.06135979818182,24.884434553272722,Alcazar_Lucas,Information Technology,IT Helpdesk
547129,1,36.058250327375006,24.882474550625,Alcazar_Lucas,Information Technology,IT Helpdesk
547233,1,36.05350384575,24.8820462515,Alcazar_Lucas,Information Technology,IT Helpdesk
547333,1,36.05055063417583,24.879738298021984,Alcazar_Lucas,Information Technology,IT Helpdesk
547386,1,36.048121262500004,24.879569957500003,Alcazar_Lucas,Information Technology,IT Helpdesk
562183,1,36.050599282191776,24.878349353013697,Alcazar_Lucas,Information Technology,IT Helpdesk
562277,1,36.05521489,24.874501212533332,Alcazar_Lucas,Information Technology,IT Helpdesk
562380,1,36.05666665838709,24.86683341612903,Alcazar_Lucas,Information Technology,IT Helpdesk
562473,1,36.0577259475,24.859707161,Alcazar_Lucas,Information Technology,IT Helpdesk
567781,1,36.059655926666665,24.85801834,Alcazar_Lucas,Information Technology,IT Helpdesk
567836,1,36.05738233775862,24.860667078448277,Alcazar_Lucas,Information Technology,IT Helpdesk
567940,1,36.05652000885714,24.86891918457143,Alcazar_Lucas,Information Technology,IT Helpdesk
568038,1,36.05433961000001,24.875527510344835,Alcazar_Lucas,Information Technology,IT Helpdesk
568121,1,36.0505403825,24.879225375781253,Alcazar_Lucas,Information Technology,IT Helpdesk
582012,1,36.049076289599995,24.879572088,Alcazar_Lucas,Information Technology,IT Helpdesk
582074,1,36.05295346061729,24.88131355728395,Alcazar_Lucas,Information Technology,IT Helpdesk
582172,1,36.0604378619697,24.882518973181813,Alcazar_Lucas,Information Technology,IT Helpdesk
582235,1,36.065912542499994,24.882607349166666,Alcazar_Lucas,Information Technology,IT Helpdesk
586263,1,36.066453098333334,24.882368675,Alcazar_Lucas,Information Technology,IT Helpdesk
586320,1,36.064103976774206,24.879660381451608,Alcazar_Lucas,Information Technology,IT Helpdesk
586421,1,36.0579901640625,24.8765627984375,Alcazar_Lucas,Information Technology,IT Helpdesk
586510,1,36.05234800140625,24.873993725937503,Alcazar_Lucas,Information Technology,IT Helpdesk
592926,1,36.051929310000006,24.871263238999997,Alcazar_Lucas,Information Technology,IT Helpdesk
592984,1,36.05338619607594,24.87514854227848,Alcazar_Lucas,Information Technology,IT Helpdesk
593079,1,36.059976712142856,24.877194235428576,Alcazar_Lucas,Information Technology,IT Helpdesk
593174,1,36.06532641591837,24.88055562122449,Alcazar_Lucas,Information Technology,IT Helpdesk
593521,1,36.06647516,24.88265566,Alcazar_Lucas,Information Technology,IT Helpdesk
632823,1,36.066319570000005,24.88261995,Alcazar_Lucas,Information Technology,IT Helpdesk
632877,1,36.06549726979167,24.884477252291664,Alcazar_Lucas,Information Technology,IT Helpdesk
632938,1,36.063934551818186,24.885915072727276,Alcazar_Lucas,Information Technology,IT Helpdesk
633620,1,36.062688183913046,24.885824624782607,Alcazar_Lucas,Information Technology,IT Helpdesk
633689,1,36.06102683685714,24.883822635285714,Alcazar_Lucas,Information Technology,IT Helpdesk
633787,1,36.05739752038962,24.882476688961034,Alcazar_Lucas,Information Technology,IT Helpdesk
633888,1,36.052973976666664,24.88174301784946,Alcazar_Lucas,Information Technology,IT Helpdesk
633985,1,36.05008153186047,24.879601059418604,Alcazar_Lucas,Information Technology,IT Helpdesk
648481,1,36.048116646666664,24.87956944,Alcazar_Lucas,Information Technology,IT Helpdesk
648531,1,36.0510243789011,24.87806729978022,Alcazar_Lucas,Information Technology,IT Helpdesk
648633,1,36.05834345089552,24.876222673283582,Alcazar_Lucas,Information Technology,IT Helpdesk
648738,1,36.06695750337662,24.875785770649355,Alcazar_Lucas,Information Technology,IT Helpdesk
648837,1,36.07022648142857,24.869939008571432,Alcazar_Lucas,Information Technology,IT Helpdesk
648935,1,36.07478064468355,24.86556698607595,Alcazar_Lucas,Information Technology,IT Helpdesk
649015,1,36.0766564418421,24.86025634657895,Alcazar_Lucas,Information Technology,IT Helpdesk
654513,1,36.07665047913043,24.860439155217392,Alcazar_Lucas,Information Technology,IT Helpdesk
654594,1,36.07459678732558,24.86577937965117,Alcazar_Lucas,Information Technology,IT Helpdesk
654692,1,36.07007479670589,24.87013817470588,Alcazar_Lucas,Information Technology,IT Helpdesk
654799,1,36.066080711515156,24.87601090575758,Alcazar_Lucas,Information Technology,IT Helpdesk
654895,1,36.05808732369863,24.87621269917808,Alcazar_Lucas,Information Technology,IT Helpdesk
654998,1,36.05108486182796,24.878480730000003,Alcazar_Lucas,Information Technology,IT Helpdesk
669073,1,36.0491171436,24.8795718956,Alcazar_Lucas,Information Technology,IT Helpdesk
669136,1,36.05305685011764,24.88135346317647,Alcazar_Lucas,Information Technology,IT Helpdesk
669239,1,36.061026263239434,24.882525733098593,Alcazar_Lucas,Information Technology,IT Helpdesk
669296,1,36.06601317083334,24.88261405333333,Alcazar_Lucas,Information Technology,IT Helpdesk
674308,1,36.06583114676471,24.880784089705884,Alcazar_Lucas,Information Technology,IT Helpdesk
674393,1,36.06120708123077,24.877719837076924,Alcazar_Lucas,Information Technology,IT Helpdesk
674490,1,36.054252190394735,24.875780963157894,Alcazar_Lucas,Information Technology,IT Helpdesk
674556,1,36.05193648481481,24.87202643814815,Alcazar_Lucas,Information Technology,IT Helpdesk
681768,1,36.05088058100001,24.874177763,Alcazar_Lucas,Information Technology,IT Helpdesk
681829,1,36.049272053548385,24.879499243225805,Alcazar_Lucas,Information Technology,IT Helpdesk
682141,1,36.04803094,24.87956758,Alcazar_Lucas,Information Technology,IT Helpdesk
690791,1,36.04894539000001,24.879574787272727,Alcazar_Lucas,Information Technology,IT Helpdesk
690853,1,36.05283570816091,24.881262437586205,Alcazar_Lucas,Information Technology,IT Helpdesk
690953,1,36.06051103830986,24.882522923239435,Alcazar_Lucas,Information Technology,IT Helpdesk
691013,1,36.06575266090909,24.882605114545456,Alcazar_Lucas,Information Technology,IT Helpdesk
703201,1,36.06645717,24.88261133,Alcazar_Lucas,Information Technology,IT Helpdesk
717664,1,36.066272129999994,24.882595755,Alcazar_Lucas,Information Technology,IT Helpdesk
717713,1,36.065489084791665,24.884266538333332,Alcazar_Lucas,Information Technology,IT Helpdesk
717776,1,36.06396049384615,24.885905047692308,Alcazar_Lucas,Information Technology,IT Helpdesk
719472,1,36.06304770846154,24.885880671538466,Alcazar_Lucas,Information Technology,IT Helpdesk
719538,1,36.06124200191177,24.884169226176468,Alcazar_Lucas,Information Technology,IT Helpdesk
719640,1,36.05773956545455,24.882467916363634,Alcazar_Lucas,Information Technology,IT Helpdesk
719740,1,36.053273987283944,24.88188566111111,Alcazar_Lucas,Information Technology,IT Helpdesk
719840,1,36.050280430752686,24.87967663182796,Alcazar_Lucas,Information Technology,IT Helpdesk
734991,1,36.05095726309524,24.878070287023814,Alcazar_Lucas,Information Technology,IT Helpdesk
735087,1,36.055595170694446,24.87393846361111,Alcazar_Lucas,Information Technology,IT Helpdesk
735188,1,36.05665763578948,24.866081931929823,Alcazar_Lucas,Information Technology,IT Helpdesk
735295,1,36.058328015,24.858367426086954,Alcazar_Lucas,Information Technology,IT Helpdesk
735390,1,36.06212717129033,24.853717705967743,Alcazar_Lucas,Information Technology,IT Helpdesk
740746,1,36.06211172039215,24.853700183529412,Alcazar_Lucas,Information Technology,IT Helpdesk
740850,1,36.05794721160714,24.858753088392856,Alcazar_Lucas,Information Technology,IT Helpdesk
740952,1,36.05666915081967,24.866441138032787,Alcazar_Lucas,Information Technology,IT Helpdesk
741050,1,36.05553253190477,24.87398189011905,Alcazar_Lucas,Information Technology,IT Helpdesk
741150,1,36.05103428579545,24.878553192727278,Alcazar_Lucas,Information Technology,IT Helpdesk
755309,1,36.05039426250001,24.879748204230772,Alcazar_Lucas,Information Technology,IT Helpdesk
755389,1,36.05511785975904,24.88221602722891,Alcazar_Lucas,Information Technology,IT Helpdesk
755481,1,36.06290165882353,24.88256828921569,Alcazar_Lucas,Information Technology,IT Helpdesk
805818,1,36.06578904615385,24.88282672576923,Alcazar_Lucas,Information Technology,IT Helpdesk
805882,1,36.065119831956515,24.885351752173907,Alcazar_Lucas,Information Technology,IT Helpdesk
806917,1,36.062133806086955,24.885412036521743,Alcazar_Lucas,Information Technology,IT Helpdesk
807005,1,36.060045196891885,24.882961849729732,Alcazar_Lucas,Information Technology,IT Helpdesk
807106,1,36.055418571923084,24.882475607179487,Alcazar_Lucas,Information Technology,IT Helpdesk
807203,1,36.05212540528736,24.88076206114943,Alcazar_Lucas,Information Technology,IT Helpdesk
807282,1,36.04927272867924,24.879573742264153,Alcazar_Lucas,Information Technology,IT Helpdesk
822081,1,36.04954946682926,24.879110675365855,Alcazar_Lucas,Information Technology,IT Helpdesk
822142,1,36.050988201428574,24.873615990857143,Alcazar_Lucas,Information Technology,IT Helpdesk
825698,1,36.051094956315794,24.873322975614034,Alcazar_Lucas,Information Technology,IT Helpdesk
825762,1,36.04952413377778,24.878858301111116,Alcazar_Lucas,Information Technology,IT Helpdesk
840862,1,36.049926259534885,24.8795812772093,Alcazar_Lucas,Information Technology,IT Helpdesk
840937,1,36.054313047954544,24.881942216590915,Alcazar_Lucas,Information Technology,IT Helpdesk
841038,1,36.06266056764706,24.8825666382353,Alcazar_Lucas,Information Technology,IT Helpdesk
846623,1,36.06646500875,24.88060192,Alcazar_Lucas,Information Technology,IT Helpdesk
846695,1,36.0682914654321,24.875989621851854,Alcazar_Lucas,Information Technology,IT Helpdesk
846796,1,36.070720513516484,24.869039201758238,Alcazar_Lucas,Information Technology,IT Helpdesk
846894,1,36.07572706528735,24.865017831379305,Alcazar_Lucas,Information Technology,IT Helpdesk
846997,1,36.0818431073913,24.861479744782606,Alcazar_Lucas,Information Technology,IT Helpdesk
847050,1,36.085419115,24.860405235,Alcazar_Lucas,Information Technology,IT Helpdesk
847201,1,36.08547254,24.8604165,Alcazar_Lucas,Information Technology,IT Helpdesk
862361,1,36.08302615693878,24.861579268163265,Alcazar_Lucas,Information Technology,IT Helpdesk
862451,1,36.07710671986486,24.86385554405405,Alcazar_Lucas,Information Technology,IT Helpdesk
862552,1,36.07157902901099,24.86782450747253,Alcazar_Lucas,Information Technology,IT Helpdesk
862651,1,36.068956068625006,24.874312026250003,Alcazar_Lucas,Information Technology,IT Helpdesk
862740,1,36.06654678608695,24.879997527173913,Alcazar_Lucas,Information Technology,IT Helpdesk
909633,1,36.06657751641025,24.87981543923077,Alcazar_Lucas,Information Technology,IT Helpdesk
909722,1,36.06896572444444,24.874134334722225,Alcazar_Lucas,Information Technology,IT Helpdesk
909820,1,36.071660867727275,24.86777234943182,Alcazar_Lucas,Information Technology,IT Helpdesk
909919,1,36.0762365835443,24.863385696708864,Alcazar_Lucas,Information Technology,IT Helpdesk
909980,1,36.07665892000001,24.858336610714286,Alcazar_Lucas,Information Technology,IT Helpdesk
913276,1,36.075644866296294,24.857257254074074,Alcazar_Lucas,Information Technology,IT Helpdesk
920166,1,36.07526750545455,24.856805894545456,Alcazar_Lucas,Information Technology,IT Helpdesk
920228,1,36.07491038987805,24.86191814292683,Alcazar_Lucas,Information Technology,IT Helpdesk
920324,1,36.07181091833333,24.867577040897434,Alcazar_Lucas,Information Technology,IT Helpdesk
920423,1,36.06904126790698,24.87386334790698,Alcazar_Lucas,Information Technology,IT Helpdesk
920512,1,36.06671130770834,24.879651231249998,Alcazar_Lucas,Information Technology,IT Helpdesk
920941,1,36.06643379,24.88261512,Alcazar_Lucas,Information Technology,IT Helpdesk
931353,1,36.0655914071795,24.88057287128205,Alcazar_Lucas,Information Technology,IT Helpdesk
931436,1,36.060947250999995,24.877628485714286,Alcazar_Lucas,Information Technology,IT Helpdesk
931535,1,36.0542705670238,24.875302587738094,Alcazar_Lucas,Information Technology,IT Helpdesk
931606,1,36.052873453714284,24.870326675999998,Alcazar_Lucas,Information Technology,IT Helpdesk
935221,1,36.05283419,24.86857991,Alcazar_Lucas,Information Technology,IT Helpdesk
935276,1,36.05306112575342,24.873323797260273,Alcazar_Lucas,Information Technology,IT Helpdesk
935370,1,36.05842620628204,24.876650956923076,Alcazar_Lucas,Information Technology,IT Helpdesk
935470,1,36.064235569206346,24.87993480555556,Alcazar_Lucas,Information Technology,IT Helpdesk
935526,1,36.066463055,24.88260772,Alcazar_Lucas,Information Technology,IT Helpdesk
996313,1,36.06646481352942,24.881459669999998,Alcazar_Lucas,Information Technology,IT Helpdesk
996377,1,36.06776402758065,24.877065078387094,Alcazar_Lucas,Information Technology,IT Helpdesk
996478,1,36.070184946823524,24.87012230894118,Alcazar_Lucas,Information Technology,IT Helpdesk
996579,1,36.074791989892475,24.865534719569887,Alcazar_Lucas,Information Technology,IT Helpdesk
996659,1,36.076658698749995,24.860204171499998,Alcazar_Lucas,Information Technology,IT Helpdesk
1001470,1,36.076646778000004,24.858433482000002,Alcazar_Lucas,Information Technology,IT Helpdesk
1001530,1,36.07624616567568,24.86343997418919,Alcazar_Lucas,Information Technology,IT Helpdesk
1001629,1,36.07162510241758,24.86776817626374,Alcazar_Lucas,Information Technology,IT Helpdesk
1001725,1,36.0690061324,24.873970733866667,Alcazar_Lucas,Information Technology,IT Helpdesk
1001812,1,36.06661873642857,24.879530983809527,Alcazar_Lucas,Information Technology,IT Helpdesk
1005241,1,36.06646999,24.88262915,Alcazar_Lucas,Information Technology,IT Helpdesk
1064180,1,36.065779033478265,24.882930017391296,Alcazar_Lucas,Information Technology,IT Helpdesk
1064241,1,36.06513050122448,24.885334495510204,Alcazar_Lucas,Information Technology,IT Helpdesk
1066291,1,36.06229592871795,24.88559095230769,Alcazar_Lucas,Information Technology,IT Helpdesk
1066365,1,36.06064503810345,24.883393913793103,Alcazar_Lucas,Information Technology,IT Helpdesk
1066475,1,36.05598965684931,24.8824790439726,Alcazar_Lucas,Information Technology,IT Helpdesk
1066574,1,36.052363210365854,24.881006262073168,Alcazar_Lucas,Information Technology,IT Helpdesk
1066657,1,36.04953232934426,24.87957592540983,Alcazar_Lucas,Information Technology,IT Helpdesk
1080932,1,36.05022001966102,24.878971759661013,Alcazar_Lucas,Information Technology,IT Helpdesk
1081009,1,36.05456276246753,24.876333750649348,Alcazar_Lucas,Information Technology,IT Helpdesk
1081116,1,36.06385419768116,24.876351158115938,Alcazar_Lucas,Information Technology,IT Helpdesk
1081216,1,36.06922289868421,24.872699815789478,Alcazar_Lucas,Information Technology,IT Helpdesk
1081317,1,36.072745243902446,24.86702078878049,Alcazar_Lucas,Information Technology,IT Helpdesk
1081417,1,36.07660129064936,24.861800832077925,Alcazar_Lucas,Information Technology,IT Helpdesk
1085705,1,36.07666761777777,24.858038247777774,Alcazar_Lucas,Information Technology,IT Helpdesk
1085763,1,36.076418373,24.862938689375,Alcazar_Lucas,Information Technology,IT Helpdesk
1085863,1,36.071879461927715,24.867542513493984,Alcazar_Lucas,Information Technology,IT Helpdesk
1085962,1,36.068940859583336,24.873660412916667,Alcazar_Lucas,Information Technology,IT Helpdesk
1086065,1,36.06246437732395,24.876330337042244,Alcazar_Lucas,Information Technology,IT Helpdesk
1086171,1,36.05371840118422,24.876830653552627,Alcazar_Lucas,Information Technology,IT Helpdesk
1086242,1,36.04999496999999,24.879561654042554,Alcazar_Lucas,Information Technology,IT Helpdesk
1099825,1,36.05016899795918,24.879616159795916,Alcazar_Lucas,Information Technology,IT Helpdesk
1099901,1,36.05460016828947,24.882074022894734,Alcazar_Lucas,Information Technology,IT Helpdesk
1099994,1,36.06229887301887,24.88255773264151,Alcazar_Lucas,Information Technology,IT Helpdesk
1104347,1,36.06469177416667,24.880242617833336,Alcazar_Lucas,Information Technology,IT Helpdesk
1104451,1,36.05869981348485,24.87669965727273,Alcazar_Lucas,Information Technology,IT Helpdesk
1104546,1,36.05253662623376,24.87418305194805,Alcazar_Lucas,Information Technology,IT Helpdesk
1108601,1,36.052301276984124,24.874016893968253,Alcazar_Lucas,Information Technology,IT Helpdesk
1108686,1,36.05771515461538,24.876550656307693,Alcazar_Lucas,Information Technology,IT Helpdesk
1108786,1,36.06384731962964,24.879460636296297,Alcazar_Lucas,Information Technology,IT Helpdesk
1108845,1,36.066466788,24.882104464,Alcazar_Lucas,Information Technology,IT Helpdesk
1109401,1,36.06642351,24.88263852,Alcazar_Lucas,Information Technology,IT Helpdesk
1149843,1,36.066303711428574,24.882633321428568,Alcazar_Lucas,Information Technology,IT Helpdesk
1149893,1,36.06551639829788,24.884304248936168,Alcazar_Lucas,Information Technology,IT Helpdesk
1149956,1,36.06396496692308,24.88590495461538,Alcazar_Lucas,Information Technology,IT Helpdesk
1152255,1,36.06292347647059,24.885847518235295,Alcazar_Lucas,Information Technology,IT Helpdesk
1152321,1,36.06115560999999,24.884080232571424,Alcazar_Lucas,Information Technology,IT Helpdesk
1152427,1,36.05736730102941,24.882472132058826,Alcazar_Lucas,Information Technology,IT Helpdesk
1152522,1,36.05314731681818,24.881884851250003,Alcazar_Lucas,Information Technology,IT Helpdesk
1152623,1,36.05018437134831,24.87963437898876,Alcazar_Lucas,Information Technology,IT Helpdesk
1166866,1,36.0507315008046,24.878237286896553,Alcazar_Lucas,Information Technology,IT Helpdesk
1166964,1,36.05550679960526,24.8741084725,Alcazar_Lucas,Information Technology,IT Helpdesk
1167067,1,36.05666615935483,24.86620380645161,Alcazar_Lucas,Information Technology,IT Helpdesk
1167169,1,36.058075019814815,24.858650223333342,Alcazar_Lucas,Information Technology,IT Helpdesk
1167272,1,36.063742968356166,24.855024952739726,Alcazar_Lucas,Information Technology,IT Helpdesk
1167323,1,36.06582029285714,24.85250411285714,Alcazar_Lucas,Information Technology,IT Helpdesk
1171337,1,36.065672748666664,24.853772398333337,Alcazar_Lucas,Information Technology,IT Helpdesk
1171407,1,36.06166594724138,24.85610129482758,Alcazar_Lucas,Information Technology,IT Helpdesk
1171509,1,36.05726656982143,24.86085157357143,Alcazar_Lucas,Information Technology,IT Helpdesk
1171612,1,36.056474098529414,24.869069080441175,Alcazar_Lucas,Information Technology,IT Helpdesk
1171715,1,36.0541114495122,24.875939710609757,Alcazar_Lucas,Information Technology,IT Helpdesk
1171796,1,36.050307321090905,24.879424835090905,Alcazar_Lucas,Information Technology,IT Helpdesk
1186965,1,36.05119810108433,24.880388770963854,Alcazar_Lucas,Information Technology,IT Helpdesk
1187065,1,36.05807031297297,24.882496535945943,Alcazar_Lucas,Information Technology,IT Helpdesk
1187141,1,36.064642465357146,24.882611767857146,Alcazar_Lucas,Information Technology,IT Helpdesk
1193167,1,36.06645751916666,24.881974454166667,Alcazar_Lucas,Information Technology,IT Helpdesk
1193224,1,36.06383302607143,24.87948783,Alcazar_Lucas,Information Technology,IT Helpdesk
1193328,1,36.05737673810127,24.87649374063291,Alcazar_Lucas,Information Technology,IT Helpdesk
1193412,1,36.052209571,24.87386909783333,Alcazar_Lucas,Information Technology,IT Helpdesk
1199721,1,36.05193358428571,24.872653414285715,Alcazar_Lucas,Information Technology,IT Helpdesk
1199789,1,36.05475722344827,24.87599730632185,Alcazar_Lucas,Information Technology,IT Helpdesk
1199888,1,36.06184834850747,24.87803599955224,Alcazar_Lucas,Information Technology,IT Helpdesk
1199969,1,36.066049985862065,24.881165267241382,Alcazar_Lucas,Information Technology,IT Helpdesk
1236793,1,36.065910618333334,24.882716786666666,Alcazar_Lucas,Information Technology,IT Helpdesk
1236854,1,36.065236320000004,24.885082256229513,Alcazar_Lucas,Information Technology,IT Helpdesk
1238385,1,36.061994569374995,24.885146709374997,Alcazar_Lucas,Information Technology,IT Helpdesk
1238474,1,36.05974798214286,24.882774952714286,Alcazar_Lucas,Information Technology,IT Helpdesk
1238576,1,36.0549319174074,24.8824664054321,Alcazar_Lucas,Information Technology,IT Helpdesk
1238675,1,36.05183999209303,24.88044276616279,Alcazar_Lucas,Information Technology,IT Helpdesk
1238749,1,36.04894204,24.87957213414634,Alcazar_Lucas,Information Technology,IT Helpdesk
1253245,1,36.04962646285714,24.87869205632653,Alcazar_Lucas,Information Technology,IT Helpdesk
1253309,1,36.05114720561403,24.873129634912278,Alcazar_Lucas,Information Technology,IT Helpdesk
1258181,1,36.05097954294118,24.873555140588238,Alcazar_Lucas,Information Technology,IT Helpdesk
1258242,1,36.049510050465116,24.878962086744185,Alcazar_Lucas,Information Technology,IT Helpdesk
1273726,1,36.051220824999994,24.88043643202381,Alcazar_Lucas,Information Technology,IT Helpdesk
1273822,1,36.057819662933326,24.882491476266672,Alcazar_Lucas,Information Technology,IT Helpdesk
1273897,1,36.064353437586206,24.88259896,Alcazar_Lucas,Information Technology,IT Helpdesk
1280641,1,36.06646165,24.88263088,Alcazar_Lucas,Information Technology,IT Helpdesk
1280690,1,36.06453484529412,24.880091603529408,Alcazar_Lucas,Information Technology,IT Helpdesk
1280793,1,36.058539241199995,24.876699268933333,Alcazar_Lucas,Information Technology,IT Helpdesk
1280887,1,36.05246086878378,24.87414658621622,Alcazar_Lucas,Information Technology,IT Helpdesk
1281001,1,36.05195412,24.87080614,Alcazar_Lucas,Information Technology,IT Helpdesk
1284038,1,36.0522421162963,24.873844864444443,Alcazar_Lucas,Information Technology,IT Helpdesk
1284125,1,36.05764184675324,24.876532160649354,Alcazar_Lucas,Information Technology,IT Helpdesk
1284224,1,36.06375465617648,24.879383103382356,Alcazar_Lucas,Information Technology,IT Helpdesk
1284284,1,36.06646496285715,24.882013400000005,Alcazar_Lucas,Information Technology,IT Helpdesk
1284781,1,36.06646555,24.88264295,Alcazar_Lucas,Information Technology,IT Helpdesk
1290809,1,36.0639202132353,24.882596368235294,Alcazar_Lucas,Information Technology,IT Helpdesk
1290894,1,36.0565700084507,24.882453440140843,Alcazar_Lucas,Information Technology,IT Helpdesk
1290984,1,36.05084254397059,24.880063880294117,Alcazar_Lucas,Information Technology,IT Helpdesk
1296569,1,36.05044883137931,24.87972749465517,Alcazar_Lucas,Information Technology,IT Helpdesk
1296651,1,36.05525333159091,24.882255007613637,Alcazar_Lucas,Information Technology,IT Helpdesk
1296740,1,36.06282490156863,24.882569904313723,Alcazar_Lucas,Information Technology,IT Helpdesk
1319401,1,36.06650603,24.88265687,Alcazar_Lucas,Information Technology,IT Helpdesk
1324124,1,36.065649693529416,24.883981538235297,Alcazar_Lucas,Information Technology,IT Helpdesk
1324191,1,36.064236394375,24.88591305625,Alcazar_Lucas,Information Technology,IT Helpdesk
1325440,1,36.06212767910714,24.88528645160714,Alcazar_Lucas,Information Technology,IT Helpdesk
1325539,1,36.05955815905406,24.882717432837836,Alcazar_Lucas,Information Technology,IT Helpdesk
1325639,1,36.05483175802469,24.882457056049383,Alcazar_Lucas,Information Technology,IT Helpdesk
1325740,1,36.05169002425287,24.880287772643676,Alcazar_Lucas,Information Technology,IT Helpdesk
1325810,1,36.04889717435898,24.87957266923077,Alcazar_Lucas,Information Technology,IT Helpdesk
1340608,1,36.0493577158,24.880735167,Alcazar_Lucas,Information Technology,IT Helpdesk
1340683,1,36.05035671378379,24.890187415945945,Alcazar_Lucas,Information Technology,IT Helpdesk
1340772,1,36.05382568166666,24.900972390999996,Alcazar_Lucas,Information Technology,IT Helpdesk
1344858,1,36.05457466352942,24.901578055882357,Alcazar_Lucas,Information Technology,IT Helpdesk
1344935,1,36.050777098548394,24.89355362854839,Alcazar_Lucas,Information Technology,IT Helpdesk
